Date,StartDate,EndDate,Section,TotalSales,TotalPurchases,TotalTotal,TotalBalance,ProprietarySales,ProprietaryPurchases,ProprietaryTotal,ProprietaryBalance,BrokerageSales,BrokeragePurchases,BrokerageTotal,BrokerageBalance,IndividualsSales,IndividualsPurchases,IndividualsTotal,IndividualsBalance,ForeignersSales,ForeignersPurchases,ForeignersTotal,ForeignersBalance,SecuritiesCosSales,SecuritiesCosPurchases,SecuritiesCosTotal,SecuritiesCosBalance,InvestmentTrustsSales,InvestmentTrustsPurchases,InvestmentTrustsTotal,InvestmentTrustsBalance,BusinessCosSales,BusinessCosPurchases,BusinessCosTotal,BusinessCosBalance,OtherInstitutionsSales,OtherInstitutionsPurchases,OtherInstitutionsTotal,OtherInstitutionsBalance,InsuranceCosSales,InsuranceCosPurchases,InsuranceCosTotal,InsuranceCosBalance,CityBKsRegionalBKsEtcSales,CityBKsRegionalBKsEtcPurchase,CityBKsRegionalBKsEtcTotal,CityBKsRegionalBKsEtcBalance,TrustBanksSales,TrustBanksPurchases,TrustBanksTotal,TrustBanksBalance,OtherFinancialInstitutionsSales,OtherFinancialInstitutionsPurchases,OtherFinancialInstitutionsTotal,OtherFinancialInstitutionsBalance
2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-13,2021-05-06,2021-05-07,Growth Market (Mothers/JASDAQ),369141956.0,371584439.0,740726395.0,2442483.0,14270831.0,16303755.0,30574586.0,2032924.0,354871125.0,355280684.0,710151809.0,409559.0,168348367.0,182697630.0,351045997.0,14349263.0,166269626.0,154535244.0,320804870.0,-11734382.0,6433664.0,6599517.0,13033181.0,165853.0,3877569.0,2078364.0,5955933.0,-1799205.0,4104453.0,4771691.0,8876144.0,667238.0,2070277.0,2058330.0,4128607.0,-11947.0,28824.0,344947.0,373771.0,316123.0,400420.0,9984.0,410404.0,-390436.0,3329990.0,2122386.0,5452376.0,-1207604.0,7935.0,62591.0,70526.0,54656.0
2021-05-13,2021-05-06,2021-05-07,Prime Market (First Section),6439688219.0,6435419743.0,12875107962.0,-4268476.0,704072843.0,700122367.0,1404195210.0,-3950476.0,5735615376.0,5735297376.0,11470912752.0,-318000.0,1167569600.0,1002701869.0,2170271469.0,-164867731.0,4159026598.0,4385574338.0,8544600936.0,226547740.0,45195754.0,40136701.0,85332455.0,-5059053.0,177396880.0,90914175.0,268311055.0,-86482705.0,55601155.0,54983654.0,110584809.0,-617501.0,9310369.0,8216496.0,17526865.0,-1093873.0,23532669.0,7780466.0,31313135.0,-15752203.0,5143932.0,3127966.0,8271898.0,-2015966.0,86107994.0,134934568.0,221042562.0,48826574.0,6730425.0,6927143.0,13657568.0,196718.0
2021-05-13,2021-05-06,2021-05-07,Standard Market (Second Section),70085857.0,69943303.0,140029160.0,-142554.0,1887248.0,1578441.0,3465689.0,-308807.0,68198609.0,68364862.0,136563471.0,166253.0,43266752.0,42311056.0,85577808.0,-955696.0,21882014.0,22394899.0,44276913.0,512885.0,1689635.0,2010646.0,3700281.0,321011.0,256564.0,187491.0,444055.0,-69073.0,734703.0,727982.0,1462685.0,-6721.0,217504.0,359006.0,576510.0,141502.0,16793.0,15106.0,31899.0,-1687.0,9887.0,0.0,9887.0,-9887.0,124465.0,349651.0,474116.0,225186.0,292.0,9025.0,9317.0,8733.0
2021-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20,2021-05-10,2021-05-14,Growth Market (Mothers/JASDAQ),1056805516.0,1050921166.0,2107726682.0,-5884350.0,43867675.0,52835000.0,96702675.0,8967325.0,1012937841.0,998086166.0,2011024007.0,-14851675.0,485204923.0,499022299.0,984227222.0,13817376.0,477687886.0,455270579.0,932958465.0,-22417307.0,15448040.0,17023224.0,32471264.0,1575184.0,8287450.0,4627957.0,12915407.0,-3659493.0,8605279.0,12577855.0,21183134.0,3972576.0,4968608.0,3701387.0,8669995.0,-1267221.0,329903.0,452092.0,781995.0,122189.0,519966.0,118925.0,638891.0,-401041.0,11542751.0,5161522.0,16704273.0,-6381229.0,343035.0,130326.0,473361.0,-212709.0
2021-05-20,2021-05-10,2021-05-14,Prime Market (First Section),16397029046.0,16427725171.0,32824754217.0,30696125.0,2143007963.0,1941857710.0,4084865673.0,-201150253.0,14254021083.0,14485867461.0,28739888544.0,231846378.0,2829588343.0,3257730865.0,6087319208.0,428142522.0,10500162299.0,10105194771.0,20605357070.0,-394967528.0,112780353.0,126150102.0,238930455.0,13369749.0,263106859.0,309004793.0,572111652.0,45897934.0,126691060.0,227794340.0,354485400.0,101103280.0,21663244.0,34013754.0,55676998.0,12350510.0,54051728.0,15067306.0,69119034.0,-38984422.0,17127474.0,28763253.0,45890727.0,11635779.0,301065217.0,349926951.0,650992168.0,48861734.0,27784506.0,32221326.0,60005832.0,4436820.0
2021-05-20,2021-05-10,2021-05-14,Standard Market (Second Section),178554290.0,178570609.0,357124899.0,16319.0,5820489.0,5896973.0,11717462.0,76484.0,172733801.0,172673636.0,345407437.0,-60165.0,99082593.0,102404293.0,201486886.0,3321700.0,65977401.0,61871751.0,127849152.0,-4105650.0,4008561.0,4147553.0,8156114.0,138992.0,752470.0,765604.0,1518074.0,13134.0,1740128.0,2504115.0,4244243.0,763987.0,488980.0,415303.0,904283.0,-73677.0,31017.0,42439.0,73456.0,11422.0,15588.0,0.0,15588.0,-15588.0,633391.0,484975.0,1118366.0,-148416.0,3672.0,37603.0,41275.0,33931.0
2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,2021-05-17,2021-05-21,Growth Market (Mothers/JASDAQ),1091893727.0,1088785993.0,2180679720.0,-3107734.0,51849022.0,51935474.0,103784496.0,86452.0,1040044705.0,1036850519.0,2076895224.0,-3194186.0,551367598.0,540152649.0,1091520247.0,-11214949.0,440811949.0,444291136.0,885103085.0,3479187.0,18487354.0,19775749.0,38263103.0,1288395.0,5215321.0,6693006.0,11908327.0,1477685.0,10952249.0,12337912.0,23290161.0,1385663.0,5504476.0,4533023.0,10037499.0,-971453.0,20733.0,862788.0,883521.0,842055.0,70193.0,99510.0,169703.0,29317.0,7011649.0,7566778.0,14578427.0,555129.0,603183.0,537968.0,1141151.0,-65215.0
2021-05-27,2021-05-17,2021-05-21,Prime Market (First Section),14112163304.0,14125470545.0,28237633849.0,13307241.0,1699965195.0,1656573820.0,3356539015.0,-43391375.0,12412198109.0,12468896725.0,24881094834.0,56698616.0,2443729235.0,2339991990.0,4783721225.0,-103737245.0,8796542798.0,8564582042.0,17361124840.0,-231960756.0,91283219.0,91372505.0,182655724.0,89286.0,186934502.0,312443307.0,499377809.0,125508805.0,492128868.0,148125037.0,640253905.0,-344003831.0,21253252.0,25615376.0,46868628.0,4362124.0,33002343.0,373702253.0,406704596.0,340699910.0,22917646.0,15793747.0,38711393.0,-7123899.0,297510221.0,572498649.0,870008870.0,274988428.0,26896025.0,24771819.0,51667844.0,-2124206.0
2021-05-27,2021-05-17,2021-05-21,Standard Market (Second Section),154427623.0,154488528.0,308916151.0,60905.0,5020316.0,4644877.0,9665193.0,-375439.0,149407307.0,149843651.0,299250958.0,436344.0,90077209.0,87780283.0,177857492.0,-2296926.0,51826284.0,53379780.0,105206064.0,1553496.0,3810818.0,3829845.0,7640663.0,19027.0,716405.0,683272.0,1399677.0,-33133.0,1915405.0,2890670.0,4806075.0,975265.0,258080.0,563548.0,821628.0,305468.0,38653.0,0.0,38653.0,-38653.0,332746.0,29072.0,361818.0,-303674.0,420723.0,571642.0,992365.0,150919.0,10984.0,115539.0,126523.0,104555.0
2021-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,2021-05-24,2021-05-28,Growth Market (Mothers/JASDAQ),1088562060.0,1083390979.0,2171953039.0,-5171081.0,49831669.0,48394016.0,98225685.0,-1437653.0,1038730391.0,1034996963.0,2073727354.0,-3733428.0,560533331.0,558254717.0,1118788048.0,-2278614.0,431732416.0,425518627.0,857251043.0,-6213789.0,18629516.0,19465024.0,38094540.0,835508.0,6654213.0,7460371.0,14114584.0,806158.0,10364526.0,10474871.0,20839397.0,110345.0,3657225.0,4192739.0,7849964.0,535514.0,20489.0,10548.0,31037.0,-9941.0,101592.0,119335.0,220927.0,17743.0,6640360.0,9222010.0,15862370.0,2581650.0,396723.0,278721.0,675444.0,-118002.0
2021-06-03,2021-05-24,2021-05-28,Prime Market (First Section),18583570910.0,18667709702.0,37251280612.0,84138792.0,2972312973.0,3099481835.0,6071794808.0,127168862.0,15611257937.0,15568227867.0,31179485804.0,-43030070.0,2691522019.0,2358060772.0,5049582791.0,-333461247.0,11262378647.0,11642228312.0,22904606959.0,379849665.0,107541447.0,96014898.0,203556345.0,-11526549.0,509165926.0,386754520.0,895920446.0,-122411406.0,150379874.0,222246346.0,372626220.0,71866472.0,23427836.0,44163726.0,67591562.0,20735890.0,53187603.0,35266584.0,88454187.0,-17921019.0,21766838.0,20321830.0,42088668.0,-1445008.0,771445598.0,740684356.0,1512129954.0,-30761242.0,20442149.0,22486523.0,42928672.0,2044374.0
2021-06-03,2021-05-24,2021-05-28,Standard Market (Second Section),141114966.0,141444583.0,282559549.0,329617.0,4018436.0,4359647.0,8378083.0,341211.0,137096530.0,137084936.0,274181466.0,-11594.0,84463087.0,84498052.0,168961139.0,34965.0,45314652.0,45512732.0,90827384.0,198080.0,3068158.0,3054387.0,6122545.0,-13771.0,1005211.0,599529.0,1604740.0,-405682.0,2104511.0,2116751.0,4221262.0,12240.0,335492.0,692914.0,1028406.0,357422.0,28567.0,0.0,28567.0,-28567.0,14297.0,0.0,14297.0,-14297.0,727909.0,562387.0,1290296.0,-165522.0,34646.0,48184.0,82830.0,13538.0
2021-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10,2021-05-31,2021-06-04,Growth Market (Mothers/JASDAQ),975572838.0,976201334.0,1951774172.0,628496.0,40602022.0,38964310.0,79566332.0,-1637712.0,934970816.0,937237024.0,1872207840.0,2266208.0,516938353.0,533486727.0,1050425080.0,16548374.0,373917345.0,361119307.0,735036652.0,-12798038.0,17795450.0,18403895.0,36199345.0,608445.0,5734393.0,3939244.0,9673637.0,-1795149.0,10316382.0,9672833.0,19989215.0,-643549.0,2528571.0,1941143.0,4469714.0,-587428.0,89979.0,12429.0,102408.0,-77550.0,197595.0,16880.0,214475.0,-180715.0,7123267.0,8395337.0,15518604.0,1272070.0,329481.0,249229.0,578710.0,-80252.0
2021-06-10,2021-05-31,2021-06-04,Prime Market (First Section),13399201437.0,13375308266.0,26774509703.0,-23893171.0,1735089929.0,1524139997.0,3259229926.0,-210949932.0,11664111508.0,11851168269.0,23515279777.0,187056761.0,2686501176.0,2761592417.0,5448093593.0,75091241.0,7944791956.0,8019705426.0,15964497382.0,74913470.0,103368630.0,107460303.0,210828933.0,4091673.0,298785497.0,313723529.0,612509026.0,14938032.0,114221383.0,150701100.0,264922483.0,36479717.0,17603694.0,20469498.0,38073192.0,2865804.0,44771859.0,29702127.0,74473986.0,-15069732.0,7838232.0,11202420.0,19040652.0,3364188.0,424420422.0,418142695.0,842563117.0,-6277727.0,21808659.0,18468754.0,40277413.0,-3339905.0
2021-06-10,2021-05-31,2021-06-04,Standard Market (Second Section),137578896.0,139607269.0,277186165.0,2028373.0,4273527.0,4479526.0,8753053.0,205999.0,133305369.0,135127743.0,268433112.0,1822374.0,82100653.0,84925624.0,167026277.0,2824971.0,43253473.0,41733561.0,84987034.0,-1519912.0,3256204.0,3494216.0,6750420.0,238012.0,893654.0,613880.0,1507534.0,-279774.0,1911855.0,1718229.0,3630084.0,-193626.0,787030.0,852894.0,1639924.0,65864.0,15715.0,37495.0,53210.0,21780.0,48689.0,0.0,48689.0,-48689.0,1006364.0,1127605.0,2133969.0,121241.0,31732.0,624239.0,655971.0,592507.0
2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,2021-06-07,2021-06-11,Growth Market (Mothers/JASDAQ),984058991.0,982636650.0,1966695641.0,-1422341.0,44017133.0,62393362.0,106410495.0,18376229.0,940041858.0,920243288.0,1860285146.0,-19798570.0,505448254.0,499408111.0,1004856365.0,-6040143.0,388324558.0,382518587.0,770843145.0,-5805971.0,15584322.0,15657121.0,31241443.0,72799.0,5403605.0,5778830.0,11182435.0,375225.0,11814605.0,8403855.0,20218460.0,-3410750.0,4622071.0,2980087.0,7602158.0,-1641984.0,46173.0,408.0,46581.0,-45765.0,144641.0,86138.0,230779.0,-58503.0,8576853.0,5240859.0,13817712.0,-3335994.0,76776.0,169292.0,246068.0,92516.0
2021-06-17,2021-06-07,2021-06-11,Prime Market (First Section),13894677900.0,13868264812.0,27762942712.0,-26413088.0,1925040912.0,1916066280.0,3841107192.0,-8974632.0,11969636988.0,11952198532.0,23921835520.0,-17438456.0,2566275177.0,2719367033.0,5285642210.0,153091856.0,8289051961.0,8069874269.0,16358926230.0,-219177692.0,98184631.0,104179889.0,202364520.0,5995258.0,268249614.0,232212426.0,500462040.0,-36037188.0,110629520.0,388191868.0,498821388.0,277562348.0,273986594.0,39873250.0,313859844.0,-234113344.0,39186386.0,22882039.0,62068425.0,-16304347.0,7641950.0,15211849.0,22853799.0,7569899.0,297043723.0,343308024.0,640351747.0,46264301.0,19387432.0,17097885.0,36485317.0,-2289547.0
2021-06-17,2021-06-07,2021-06-11,Standard Market (Second Section),139612601.0,139485181.0,279097782.0,-127420.0,3723894.0,3104642.0,6828536.0,-619252.0,135888707.0,136380539.0,272269246.0,491832.0,87327548.0,88589053.0,175916601.0,1261505.0,41288300.0,40250302.0,81538602.0,-1037998.0,3519275.0,3611230.0,7130505.0,91955.0,797344.0,727766.0,1525110.0,-69578.0,1478386.0,1964607.0,3442993.0,486221.0,361233.0,547596.0,908829.0,186363.0,16941.0,10698.0,27639.0,-6243.0,258464.0,0.0,258464.0,-258464.0,739860.0,550809.0,1290669.0,-189051.0,101356.0,128478.0,229834.0,27122.0
2021-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,2021-06-14,2021-06-18,Growth Market (Mothers/JASDAQ),1036747425.0,1036670752.0,2073418177.0,-76673.0,37598893.0,33648838.0,71247731.0,-3950055.0,999148532.0,1003021914.0,2002170446.0,3873382.0,574772176.0,582288146.0,1157060322.0,7515970.0,377528834.0,377505108.0,755033942.0,-23726.0,17794969.0,18374704.0,36169673.0,579735.0,8022166.0,5900933.0,13923099.0,-2121233.0,10571231.0,9713001.0,20284232.0,-858230.0,4602783.0,3505535.0,8108318.0,-1097248.0,150724.0,249436.0,400160.0,98712.0,126589.0,11666.0,138255.0,-114923.0,5477150.0,5158100.0,10635250.0,-319050.0,101910.0,315285.0,417195.0,213375.0
2021-06-24,2021-06-14,2021-06-18,Prime Market (First Section),14201451123.0,14239889924.0,28441341047.0,38438801.0,1885215116.0,1781483568.0,3666698684.0,-103731548.0,12316236007.0,12458406356.0,24774642363.0,142170349.0,2689718171.0,2793481111.0,5483199282.0,103762940.0,8584481763.0,8724704357.0,17309186120.0,140222594.0,113043446.0,115019527.0,228062973.0,1976081.0,297118352.0,254597405.0,551715757.0,-42520947.0,127863695.0,155310012.0,283173707.0,27446317.0,33698519.0,47372737.0,81071256.0,13674218.0,40680085.0,10949773.0,51629858.0,-29730312.0,14258718.0,9372824.0,23631542.0,-4885894.0,399084717.0,331492404.0,730577121.0,-67592313.0,16288541.0,16106206.0,32394747.0,-182335.0
2021-06-24,2021-06-14,2021-06-18,Standard Market (Second Section),119124433.0,119122677.0,238247110.0,-1756.0,3715171.0,3457585.0,7172756.0,-257586.0,115409262.0,115665092.0,231074354.0,255830.0,68353776.0,68107576.0,136461352.0,-246200.0,40713365.0,40055892.0,80769257.0,-657473.0,2245554.0,2303197.0,4548751.0,57643.0,1148193.0,1073092.0,2221285.0,-75101.0,1321805.0,1726481.0,3048286.0,404676.0,293898.0,2026661.0,2320559.0,1732763.0,21148.0,0.0,21148.0,-21148.0,10334.0,0.0,10334.0,-10334.0,1011393.0,297761.0,1309154.0,-713632.0,289796.0,74432.0,364228.0,-215364.0
2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-01,2021-06-21,2021-06-25,Growth Market (Mothers/JASDAQ),1020790901.0,1021146635.0,2041937536.0,355734.0,40530605.0,33270961.0,73801566.0,-7259644.0,980260296.0,987875674.0,1968135970.0,7615378.0,585774318.0,588169818.0,1173944136.0,2395500.0,345681905.0,352351668.0,698033573.0,6669763.0,16754287.0,17952106.0,34706393.0,1197819.0,7668310.0,6383015.0,14051325.0,-1285295.0,14675494.0,11218801.0,25894295.0,-3456693.0,4518568.0,5872428.0,10390996.0,1353860.0,104542.0,366520.0,471062.0,261978.0,185170.0,9139.0,194309.0,-176031.0,4615285.0,5343408.0,9958693.0,728123.0,282417.0,208771.0,491188.0,-73646.0
2021-07-01,2021-06-21,2021-06-25,Prime Market (First Section),13507184944.0,13480602597.0,26987787541.0,-26582347.0,1756420953.0,1787052509.0,3543473462.0,30631556.0,11750763991.0,11693550088.0,23444314079.0,-57213903.0,2642776905.0,2616421725.0,5259198630.0,-26355180.0,8196899751.0,8077996204.0,16274895955.0,-118903547.0,96907616.0,108094890.0,205002506.0,11187274.0,279317940.0,280024741.0,559342681.0,706801.0,172692314.0,184397395.0,357089709.0,11705081.0,30330561.0,62187379.0,92517940.0,31856818.0,41188078.0,16963325.0,58151403.0,-24224753.0,48944238.0,9897558.0,58841796.0,-39046680.0,230622684.0,318897639.0,549520323.0,88274955.0,11083904.0,18669232.0,29753136.0,7585328.0
2021-07-01,2021-06-21,2021-06-25,Standard Market (Second Section),127355447.0,127102045.0,254457492.0,-253402.0,4209134.0,3992080.0,8201214.0,-217054.0,123146313.0,123109965.0,246256278.0,-36348.0,74407984.0,73125428.0,147533412.0,-1282556.0,42664099.0,43603404.0,86267503.0,939305.0,2354013.0,2392205.0,4746218.0,38192.0,991607.0,1074507.0,2066114.0,82900.0,1785752.0,1659947.0,3445699.0,-125805.0,214471.0,833857.0,1048328.0,619386.0,10350.0,5495.0,15845.0,-4855.0,10409.0,0.0,10409.0,-10409.0,697171.0,381143.0,1078314.0,-316028.0,10457.0,33979.0,44436.0,23522.0
2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,2021-06-28,2021-07-02,Growth Market (Mothers/JASDAQ),1101001012.0,1100778179.0,2201779191.0,-222833.0,37083917.0,34599882.0,71683799.0,-2484035.0,1063917095.0,1066178297.0,2130095392.0,2261202.0,635365518.0,652384806.0,1287750324.0,17019288.0,379061351.0,366643605.0,745704956.0,-12417746.0,18012209.0,18247928.0,36260137.0,235719.0,6086842.0,7040272.0,13127114.0,953430.0,12869183.0,11277593.0,24146776.0,-1591590.0,6919169.0,4847112.0,11766281.0,-2072057.0,127077.0,73489.0,200566.0,-53588.0,73638.0,148485.0,222123.0,74847.0,5304673.0,5307214.0,10611887.0,2541.0,97435.0,207793.0,305228.0,110358.0
2021-07-08,2021-06-28,2021-07-02,Prime Market (First Section),11866987431.0,11847033813.0,23714021244.0,-19953618.0,1625507114.0,1408453774.0,3033960888.0,-217053340.0,10241480317.0,10438580039.0,20680060356.0,197099722.0,2088440526.0,2230707673.0,4319148199.0,142267147.0,7473379556.0,7214268784.0,14687648340.0,-259110772.0,82342436.0,92817999.0,175160435.0,10475563.0,198827408.0,285254089.0,484081497.0,86426681.0,94329554.0,116562401.0,210891955.0,22232847.0,13321155.0,59342253.0,72663408.0,46021098.0,37662040.0,9191312.0,46853352.0,-28470728.0,11082220.0,6674335.0,17756555.0,-4407885.0,225026462.0,382750977.0,607777439.0,157724515.0,17068960.0,41010216.0,58079176.0,23941256.0
2021-07-08,2021-06-28,2021-07-02,Standard Market (Second Section),169651773.0,169482965.0,339134738.0,-168808.0,5237330.0,3890155.0,9127485.0,-1347175.0,164414443.0,165592810.0,330007253.0,1178367.0,106575360.0,108351049.0,214926409.0,1775689.0,50894444.0,48802999.0,99697443.0,-2091445.0,3684059.0,3696173.0,7380232.0,12114.0,595214.0,963314.0,1558528.0,368100.0,1858833.0,2114991.0,3973824.0,256158.0,161691.0,942278.0,1103969.0,780587.0,10773.0,0.0,10773.0,-10773.0,11851.0,0.0,11851.0,-11851.0,610430.0,717295.0,1327725.0,106865.0,11788.0,4711.0,16499.0,-7077.0
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-15,2021-07-05,2021-07-09,Growth Market (Mothers/JASDAQ),1138627546.0,1138401484.0,2277029030.0,-226062.0,38117234.0,36118258.0,74235492.0,-1998976.0,1100510312.0,1102283226.0,2202793538.0,1772914.0,676527406.0,692699557.0,1369226963.0,16172151.0,375722956.0,361249791.0,736972747.0,-14473165.0,17710177.0,18197840.0,35908017.0,487663.0,4661386.0,7067841.0,11729227.0,2406455.0,11299125.0,11709148.0,23008273.0,410023.0,8177498.0,5673523.0,13851021.0,-2503975.0,51153.0,138872.0,190025.0,87719.0,2321878.0,106101.0,2427979.0,-2215777.0,3998884.0,5116645.0,9115529.0,1117761.0,39849.0,323908.0,363757.0,284059.0
2021-07-15,2021-07-05,2021-07-09,Prime Market (First Section),13145578870.0,13122564946.0,26268143816.0,-23013924.0,2413983435.0,1930643625.0,4344627060.0,-483339810.0,10731595435.0,11191921321.0,21923516756.0,460325886.0,2090900787.0,2541569158.0,4632469945.0,450668371.0,7679227285.0,7706545940.0,15385773225.0,27318655.0,74206878.0,86570305.0,160777183.0,12363427.0,490052335.0,339255923.0,829308258.0,-150796412.0,81963234.0,169773917.0,251737151.0,87810683.0,16985736.0,52714685.0,69700421.0,35728949.0,21084332.0,13170418.0,34254750.0,-7913914.0,26430401.0,13114225.0,39544626.0,-13316176.0,239314504.0,238374953.0,477689457.0,-939551.0,11429943.0,30831797.0,42261740.0,19401854.0
2021-07-15,2021-07-05,2021-07-09,Standard Market (Second Section),145403227.0,145475405.0,290878632.0,72178.0,4571759.0,3341465.0,7913224.0,-1230294.0,140831468.0,142133940.0,282965408.0,1302472.0,90065661.0,90077976.0,180143637.0,12315.0,44754263.0,45720733.0,90474996.0,966470.0,2865801.0,2920779.0,5786580.0,54978.0,621229.0,747751.0,1368980.0,126522.0,1508015.0,1782796.0,3290811.0,274781.0,227662.0,577031.0,804693.0,349369.0,8398.0,0.0,8398.0,-8398.0,9864.0,0.0,9864.0,-9864.0,754585.0,272682.0,1027267.0,-481903.0,15990.0,34192.0,50182.0,18202.0
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,2021-07-12,2021-07-16,Growth Market (Mothers/JASDAQ),1128757307.0,1127928561.0,2256685868.0,-828746.0,33768667.0,36264067.0,70032734.0,2495400.0,1094988640.0,1091664494.0,2186653134.0,-3324146.0,673577907.0,680249470.0,1353827377.0,6671563.0,373903779.0,365968851.0,739872630.0,-7934928.0,17579246.0,17962964.0,35542210.0,383718.0,5494836.0,5086285.0,10581121.0,-408551.0,12710043.0,12278296.0,24988339.0,-431747.0,6576232.0,5474291.0,12050523.0,-1101941.0,77960.0,46647.0,124607.0,-31313.0,114000.0,103031.0,217031.0,-10969.0,4710613.0,4272746.0,8983359.0,-437867.0,244024.0,221913.0,465937.0,-22111.0
